url,title,img_url,year,rating,ratings_num,5_star,4_star,3_star,2_star,1_star,imdb_id
https://movie.douban.com/subject/6890737/,光辉岁月,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1992862530.jpg,2013,4.6,3492,3.10%,4.40%,32.50%,37.90%,0.221,tt3552642
https://movie.douban.com/subject/10617163/,杀戒,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1973515273.jpg,2013,5.1,7755,3.40%,11.00%,38.90%,32.70%,0.141,tt3104228
https://movie.douban.com/subject/5041040/,夜幕惊魂,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1989445907.jpg,2013,3.7,663,4.30%,5.10%,16.60%,17.60%,0.563,
https://movie.douban.com/subject/11625733/,百万爱情宝贝,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1988388292.jpg,2013,3.9,1030,4.70%,3.60%,17.10%,29.40%,0.451,tt3219546
https://movie.douban.com/subject/20515265/,圣龙奇兵大冒险,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1987792122.jpg,2013,5.4,234,11.10%,23.10%,23.10%,11.10%,0.315,
https://movie.douban.com/subject/3476120/,会飞的小精灵 Iep!,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1992538617.jpg,2010,6.3,78,7.70%,28.80%,44.20%,11.50%,0.077,tt1295059
https://movie.douban.com/subject/23127631/,大片,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1978900841.jpg,2013,4.7,5382,4.60%,10.60%,28.50%,29.70%,0.266,tt4847452
https://movie.douban.com/subject/19962668/,枕边有张脸,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1974719015.jpg,2013,3.9,2504,1.90%,5.00%,20.40%,32.30%,0.403,
https://movie.douban.com/subject/19967777/,非秀不可,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1995457010.jpg,2013,3.9,2048,4.30%,7.70%,14.50%,25.60%,0.479,tt4025938
https://movie.douban.com/subject/1292523/,侏罗纪公园 Jurassic Park,https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2076443176.jpg,1993,7.9,145813,24.20%,50.50%,23.40%,1.60%,0.003,tt0107290
https://movie.douban.com/subject/2049435/,超人：钢铁之躯 Man of Steel,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1968975252.jpg,2013,6.8,114027,10.80%,32.90%,45.00%,9.30%,0.02,tt0770828
https://movie.douban.com/subject/10604486/,不二神探,https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2006870496.jpg,2013,4.6,89718,2.50%,7.10%,32.40%,35.20%,0.228,tt2644714
https://movie.douban.com/subject/5256472/,牛胆神偷,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2095569989.jpg,2013,4.5,898,2.90%,7.10%,28.70%,32.90%,0.283,
https://movie.douban.com/subject/3789848/,怪兽大学 Monsters University,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2033476722.jpg,2013,8,181475,27.20%,48.90%,22.20%,1.50%,0.002,tt1453405
https://movie.douban.com/subject/23856234/,摩登年代,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2091618013.jpg,2013,5.3,21192,3.00%,9.30%,46.00%,32.20%,0.095,tt3293724
https://movie.douban.com/subject/20378794/,回到爱开始的地方,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2082733607.jpg,2013,6.3,14173,12.10%,21.80%,43.10%,17.00%,0.06,tt4591230
https://movie.douban.com/subject/10355621/,粉红女郎之爱人快跑,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2085235583.jpg,2013,3.2,1592,1.50%,1.00%,12.00%,28.00%,0.576,
https://movie.douban.com/subject/24872197/,来历不明,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2075566153.jpg,2013,4.8,3464,11.90%,14.40%,16.50%,16.00%,0.412,
https://movie.douban.com/subject/10801279/,隔窗有眼,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1590251797.jpg,2013,3.8,226,6.40%,5.00%,14.30%,18.60%,0.557,tt4550536
https://movie.douban.com/subject/20513059/,被偷走的那五年,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2089491965.jpg,2013,5.8,96252,5.50%,16.90%,46.10%,24.10%,0.074,tt3175936
https://movie.douban.com/subject/4832825/,海啸奇迹 Lo imposible,https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2098048916.jpg,2012,7.5,34727,15.00%,48.70%,32.60%,3.30%,0.005,tt1649419
https://movie.douban.com/subject/3364223/,了不起的盖茨比 The Great Gatsby,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2091221628.jpg,2013,7.7,242922,20.70%,45.90%,29.50%,3.40%,0.006,tt1343092
https://movie.douban.com/subject/19961119/,夏日示爱,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2101785387.jpg,2013,3.8,517,4.30%,4.00%,14.50%,30.90%,0.463,
https://movie.douban.com/subject/6886470/,致命闪玩,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2073769464.jpg,2013,2.8,550,2.70%,0.30%,6.30%,16.60%,0.741,
https://movie.douban.com/subject/24878198/,疯狂的导演,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2106351421.jpg,2013,3.2,2238,1.50%,1.80%,12.60%,22.90%,0.613,tt4975482
https://movie.douban.com/subject/4116481/,极乐空间 Elysium,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2091268902.jpg,2013,6.2,59113,4.40%,20.90%,56.50%,15.70%,0.025,tt1535108
https://movie.douban.com/subject/20254219/,超级经纪人 超級經理人,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2079042615.jpg,2013,4.8,10554,2.00%,6.20%,39.20%,36.60%,0.16,tt3173512
https://movie.douban.com/subject/7051294/,花漾,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2109275112.jpg,2012,5.7,17131,6.00%,16.90%,41.80%,26.70%,0.087,tt2459496
https://movie.douban.com/subject/22010958/,古镇凶灵之巫咒缠身,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2109492250.jpg,2013,4,1458,3.20%,7.70%,19.00%,28.10%,0.42,tt3313360
https://movie.douban.com/subject/24695588/,逆袭,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2111181362.jpg,2013,4.7,486,4.80%,6.80%,30.90%,31.80%,0.257,
https://movie.douban.com/subject/24381850/,时光恋人,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2120814332.jpg,2013,3.4,1754,2.00%,2.60%,14.40%,27.30%,0.536,tt3728556
https://movie.douban.com/subject/23042272/,4B青年之4楼B座,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2120288727.jpg,2013,4.3,4602,2.70%,6.30%,26.40%,34.20%,0.304,
https://movie.douban.com/subject/20445145/,校车,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2121904965.jpg,2013,3.1,115,8.50%,5.10%,1.70%,3.40%,0.814,
https://movie.douban.com/subject/21264296/,嗨起，打他个鬼子,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2121937688.jpg,2013,3.1,72,2.00%,0.00%,16.00%,16.00%,0.66,
https://movie.douban.com/subject/6870493/,蓝精灵2 The Smurfs 2,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2089514860.jpg,2013,6.4,17952,6.90%,24.30%,54.20%,12.20%,0.024,tt2017020
https://movie.douban.com/subject/21355933/,金太狼的幸福生活,https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p1924974606.jpg,2013,6.1,4506,6.50%,20.90%,49.50%,17.70%,0.054,
https://movie.douban.com/subject/4301181/,特种部队2：全面反击 G.I. Joe: Retaliation,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1811974432.jpg,2013,6.4,63872,6.20%,26.00%,52.40%,12.90%,0.025,tt1583421
https://movie.douban.com/subject/10833970/,变身超人 變身,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1892617767.jpg,2013,6.6,16793,9.90%,31.40%,43.50%,12.00%,0.033,tt2927080
https://movie.douban.com/subject/11226120/,刺夜,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1934858665.jpg,2013,5.8,1712,21.50%,17.30%,16.60%,19.80%,0.248,tt3119152
https://movie.douban.com/subject/6894260/,柠檬,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1814064627.jpg,2013,4.3,831,5.80%,6.10%,19.80%,33.80%,0.344,
https://movie.douban.com/subject/10759790/,甜蜜18岁,https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p1923579896.jpg,2012,5.3,1891,5.30%,12.80%,37.10%,30.00%,0.148,tt3017902
https://movie.douban.com/subject/1907966/,疯狂原始人 The Croods,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1867084027.jpg,2013,8.7,340447,50.00%,37.80%,11.30%,0.70%,0.002,tt0481499
https://movie.douban.com/subject/6973376/,致我们终将逝去的青春,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1935067049.jpg,2013,6.6,318221,10.80%,30.70%,42.10%,12.10%,0.043,tt2765340
https://movie.douban.com/subject/10617168/,同谋 同謀,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1943448253.jpg,2013,4.9,14650,1.70%,6.60%,40.10%,37.90%,0.136,tt2927068
https://movie.douban.com/subject/20280082/,人间蒸发,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1935043587.jpg,2013,2.8,2367,1.00%,0.40%,6.40%,22.10%,0.7,tt2334350
https://movie.douban.com/subject/6514136/,百家乐翻天 爛賭夫鬥爛賭妻,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1402120055.jpg,2012,5.7,11601,3.90%,15.00%,51.10%,23.60%,0.064,tt2308797
https://movie.douban.com/subject/10467779/,大野狼和小绵羊的爱情 南方小羊牧場,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1712347347.jpg,2012,6.6,10497,8.80%,28.40%,49.10%,11.00%,0.027,tt2636362
https://movie.douban.com/subject/10756728/,石器时代之百万大侦探,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1925110842.jpg,2013,3.2,4021,2.60%,1.90%,12.50%,20.50%,0.625,tt2224445
https://movie.douban.com/subject/19977818/,西柏坡2：英雄王二小,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1942380291.jpg,2013,2.6,433,3.80%,1.10%,2.30%,4.20%,0.885,
https://movie.douban.com/subject/5959696/,星爸客 Starbuck,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1384543509.jpg,2011,7.3,6735,12.60%,46.90%,36.40%,3.50%,0.006,tt1756750
https://movie.douban.com/subject/3231742/,钢铁侠3 Iron Man 3,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1955027201.jpg,2013,7.5,192915,18.00%,45.00%,32.70%,3.60%,0.007,tt1300854
https://movie.douban.com/subject/10813811/,超越那一天,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1930876770.jpg,2012,8,554,36.40%,33.80%,22.70%,5.40%,0.017,
https://movie.douban.com/subject/3895511/,遗落战境 Oblivion,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1870772842.jpg,2013,6.8,88245,9.90%,33.80%,46.50%,8.30%,0.014,tt1483013
https://movie.douban.com/subject/10564052/,亲·爱,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1939696445.jpg,2013,7,3317,12.10%,39.30%,37.20%,9.30%,0.022,tt3421854
https://movie.douban.com/subject/5413785/,钢琴木马,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1962913481.jpg,2013,5.3,2298,4.40%,12.40%,40.40%,29.00%,0.139,
https://movie.douban.com/subject/3781133/,倾城,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1951538144.jpg,2013,6.3,1976,6.80%,22.70%,51.80%,13.90%,0.048,
https://movie.douban.com/subject/20458803/,残团,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1962854340.jpg,2013,3.9,214,5.30%,5.30%,19.50%,18.00%,0.519,
https://movie.douban.com/subject/24089455/,临终囧事,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1962594484.jpg,2013,5.3,4577,3.90%,12.60%,43.50%,27.00%,0.129,tt4263056
https://movie.douban.com/subject/11529526/,中国合伙人,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1959304567.jpg,2013,7.6,325771,20.00%,47.30%,28.20%,3.50%,0.01,tt2278392
https://movie.douban.com/subject/10600271/,圣诞玫瑰,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1962923729.jpg,2013,6.1,25514,3.30%,18.90%,58.30%,16.70%,0.028,tt2928084
https://movie.douban.com/subject/21339648/,午夜火车,https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p1891150946.jpg,2013,3.2,1466,1.70%,1.30%,11.60%,26.40%,0.59,tt2753940
https://movie.douban.com/subject/10764042/,暴走吧，女人,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1873617435.jpg,2012,4.4,7041,7.10%,15.00%,15.20%,16.60%,0.461,
https://movie.douban.com/subject/19963896/,爱神,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1881971264.jpg,2013,6.6,14376,13.50%,25.70%,42.80%,13.20%,0.048,
https://movie.douban.com/subject/6984061/,笑功震武林,https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p1873908926.jpg,2013,4.6,13344,2.30%,7.20%,34.10%,33.60%,0.229,tt2927084
https://movie.douban.com/subject/21359363/,不要迷恋姐,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1882673072.jpg,2013,2.7,983,2.00%,0.70%,4.60%,13.70%,0.791,
https://movie.douban.com/subject/10543685/,宝贝快跑,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2173465262.jpg,2013,3.6,62,2.60%,7.90%,10.50%,26.30%,0.526,
https://movie.douban.com/subject/4312428/,虎胆龙威5 A Good Day to Die Hard,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1896808402.jpg,2013,6.2,43884,5.10%,22.20%,54.70%,15.50%,0.026,tt1606378
https://movie.douban.com/subject/7161695/,骇战 BBS鄉民的正義,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1649444703.jpg,2012,6.1,8328,7.00%,22.60%,44.90%,18.60%,0.069,tt2460414
https://movie.douban.com/subject/11632586/,爱情银行,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1841802880.jpg,2013,6,7221,5.00%,19.80%,51.30%,18.30%,0.056,
https://movie.douban.com/subject/10545947/,囧人之越挠越痒,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1891785152.jpg,2013,3.7,2060,1.90%,4.00%,17.20%,33.00%,0.44,
https://movie.douban.com/subject/6532822/,生化危机5：惩罚 Resident Evil: Retribution,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1624130437.jpg,2012,5.6,85143,4.80%,14.50%,45.30%,26.70%,0.087,tt1855325
https://movie.douban.com/subject/10574468/,北京遇上西雅图,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1878328589.jpg,2013,7.4,349457,17.10%,43.30%,33.50%,4.80%,0.013,tt2169322
https://movie.douban.com/subject/10794042/,叶问：终极一战 葉問：終極一戰,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1891558983.jpg,2013,6.2,16070,6.90%,20.60%,52.10%,16.60%,0.039,tt2495118
https://movie.douban.com/subject/21357362/,止杀令,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1884684938.jpg,2013,5.1,3168,3.80%,12.20%,34.40%,34.50%,0.151,tt3176304
https://movie.douban.com/subject/19967789/,刘老庄八十二壮士,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1910947229.jpg,2013,4,464,11.30%,4.90%,13.80%,14.80%,0.551,
https://movie.douban.com/subject/3415993/,巨人捕手杰克 Jack the Giant Slayer,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1858018022.jpg,2013,6.1,28481,3.90%,19.50%,58.10%,16.00%,0.025,tt1351685
https://movie.douban.com/subject/21264290/,楼,https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p1902741486.jpg,2013,2.8,1692,2.10%,0.50%,5.30%,17.40%,0.747,
https://movie.douban.com/subject/4816602/,魔境仙踪 Oz: The Great and Powerful,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1776534018.jpg,2013,6.3,38635,6.00%,23.70%,52.40%,15.00%,0.028,tt1623205
https://movie.douban.com/subject/6011806/,厨子戏子痞子,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1903751875.jpg,2013,7,149247,12.40%,38.40%,37.40%,8.90%,0.029,tt2645044
https://movie.douban.com/subject/19933349/,梦幻岛,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1910995153.jpg,2013,5.2,153,6.20%,19.60%,24.70%,25.80%,0.237,
https://movie.douban.com/subject/10344754/,毒战 毒戰,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1924498395.jpg,2012,7.2,105962,13.10%,42.30%,36.70%,6.30%,0.016,tt2165735
https://movie.douban.com/subject/5996799/,忠烈杨家将,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1902795588.jpg,2013,6,22589,7.50%,18.10%,46.80%,20.70%,0.069,tt2072220
https://movie.douban.com/subject/3774036/,石榴树上结樱桃,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1904537338.jpg,2013,5,678,4.80%,10.90%,34.80%,30.40%,0.191,tt2405552
https://movie.douban.com/subject/6307447/,被解救的姜戈 Django Unchained,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1959232369.jpg,2012,8.5,234166,41.00%,45.20%,12.60%,0.90%,0.003,tt1853728
https://movie.douban.com/subject/19973815/,分手合约,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1916743333.jpg,2013,5.7,115293,5.00%,16.00%,46.10%,24.70%,0.082,tt2910520
https://movie.douban.com/subject/11510624/,全民目击,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2091289138.jpg,2013,7.6,135851,20.20%,46.40%,27.90%,4.20%,0.013,tt3204696
https://movie.douban.com/subject/10555084/,穿越火线 Август. Восьмого,https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2119349476.jpg,2012,6.7,7065,11.20%,33.50%,40.00%,11.20%,0.041,tt2094767
https://movie.douban.com/subject/6984064/,非常幸运,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2135510977.jpg,2013,4.5,44337,2.90%,5.30%,30.70%,37.00%,0.241,tt2102502
https://movie.douban.com/subject/20438458/,落经山,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2122906999.jpg,2013,3.8,349,11.30%,1.90%,14.10%,8.90%,0.638,
https://movie.douban.com/subject/6070226/,极速蜗牛 Turbo,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2121756712.jpg,2013,7.2,30303,12.10%,39.90%,42.50%,4.90%,0.006,tt1860353
https://movie.douban.com/subject/6999256/,帝国秘符,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2110007227.jpg,2013,3,4423,2.30%,1.60%,9.50%,16.60%,0.699,tt4191680
https://movie.douban.com/subject/21264285/,爱别离,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2132358869.jpg,2013,5,3607,8.30%,9.20%,29.70%,31.00%,0.218,
https://movie.douban.com/subject/11594933/,一座城池,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2131540282.jpg,2013,5.3,23354,5.70%,13.00%,37.80%,29.40%,0.142,
https://movie.douban.com/subject/24891524/,5月天诺亚方舟,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2118971428.jpg,2013,8.2,16094,55.40%,20.00%,12.90%,3.40%,0.084,tt3263052
https://movie.douban.com/subject/4284085/,团圆,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2128713173.jpg,2010,7.6,4330,17.80%,49.40%,28.60%,3.40%,0.008,tt1587878
https://movie.douban.com/subject/19975090/,金刚王：死亡救赎,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2141185978.jpg,2013,5.3,3439,3.80%,12.60%,42.20%,28.60%,0.128,tt3259968
https://movie.douban.com/subject/6877703/,乔布斯 Jobs,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2120484940.jpg,2013,6,23474,5.40%,18.60%,50.10%,21.10%,0.049,tt2357129
https://movie.douban.com/subject/5996801/,狄仁杰之神都龙王,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2099623528.jpg,2013,6.6,118477,7.20%,30.90%,47.50%,11.70%,0.027,tt2992146
https://movie.douban.com/subject/20515018/,白狐,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2075536699.jpg,2013,3.2,8317,2.60%,2.20%,11.20%,23.00%,0.61,tt4960930
https://movie.douban.com/subject/24852755/,81号农场之保卫麦咭,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2151319529.jpg,2013,5.1,265,15.20%,7.20%,22.50%,26.80%,0.283,tt3505298
https://movie.douban.com/subject/20452308/,一路顺疯,https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2098146746.jpg,2013,5.2,8580,3.60%,12.40%,40.00%,28.10%,0.159,tt3221936
https://movie.douban.com/subject/10763157/,逃出生天,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2147894527.jpg,2013,6.7,34675,8.40%,34.00%,46.20%,9.30%,0.021,tt2957680
https://movie.douban.com/subject/5044748/,神奇,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2126854605.jpg,2013,3.4,11815,3.50%,6.00%,9.20%,18.80%,0.625,tt3457380
https://movie.douban.com/subject/25719521/,盗剑72小时,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2135556998.jpg,2013,3.7,554,4.70%,3.10%,19.10%,20.90%,0.522,
https://movie.douban.com/subject/11445635/,蝙蝠别墅,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2151260147.jpg,2013,2.6,936,3.60%,0.00%,2.10%,9.10%,0.852,
https://movie.douban.com/subject/24860303/,门巴将军,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2141160838.jpg,2013,5.8,126,18.40%,14.50%,27.60%,17.10%,0.224,
https://movie.douban.com/subject/11623346/,心战 第6誡,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2141091025.jpg,2012,4.3,5258,1.40%,4.20%,28.00%,42.20%,0.242,tt1700439
https://movie.douban.com/subject/3024838/,独行侠 The Lone Ranger,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2121685760.jpg,2013,7,52073,12.30%,37.80%,41.30%,7.30%,0.014,tt1210819
https://movie.douban.com/subject/6517421/,惊天魔盗团 Now You See Me,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2151336415.jpg,2013,7.5,233700,17.40%,45.90%,31.80%,4.10%,0.008,tt1670345
https://movie.douban.com/subject/11627065/,禁忌游戏之迷藏,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2153381919.jpg,2013,3.5,725,5.60%,2.30%,10.30%,22.50%,0.593,tt3292554
https://movie.douban.com/subject/10449536/,北漂鱼,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1965291518.jpg,2013,4.8,3714,4.70%,7.70%,31.50%,35.20%,0.21,
https://movie.douban.com/subject/20376577/,小时代,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2004121607.jpg,2013,4.7,232442,5.30%,9.70%,30.60%,24.40%,0.3,tt3043630
https://movie.douban.com/subject/24748879/,东方中国梦,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2017758332.jpg,2013,3.2,405,7.50%,2.70%,5.90%,7.80%,0.761,
https://movie.douban.com/subject/24284209/,开心超人,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2014813703.jpg,2013,6.9,1659,25.90%,28.50%,23.00%,11.50%,0.111,
https://movie.douban.com/subject/10540210/,萨米大冒险2 Sammy's avonturen 2,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2009535643.jpg,2012,6.6,842,8.60%,28.20%,51.20%,10.40%,0.016,tt2288005
https://movie.douban.com/subject/6872273/,盲探,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2003777772.jpg,2013,7.1,125981,10.60%,43.30%,37.80%,6.60%,0.017,tt2332707
https://movie.douban.com/subject/10833971/,初恋未满,https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2015805096.jpg,2013,6.3,7262,9.60%,23.20%,44.80%,17.00%,0.055,
https://movie.douban.com/subject/6041199/,太极侠 Man of Tai Chi,https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2008239256.jpg,2013,5.4,16878,5.20%,11.80%,42.80%,29.70%,0.104,tt2016940
https://movie.douban.com/subject/22206742/,咒·丝,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2014773883.jpg,2013,4.7,1760,4.10%,5.80%,34.60%,31.50%,0.24,tt3911248
https://movie.douban.com/subject/3256172/,赤警威龙 Bullet to the Head,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p1865881239.jpg,2012,5.8,6315,4.00%,12.80%,56.00%,23.50%,0.039,tt1308729
https://movie.douban.com/subject/10833924/,天台爱情,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2006855292.jpg,2013,6.8,105194,17.40%,28.20%,37.80%,12.00%,0.046,tt2901548
https://movie.douban.com/subject/6828823/,重返地球 After Earth,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1906782732.jpg,2013,5.5,46436,3.30%,12.80%,46.90%,28.60%,0.084,tt1815862
https://movie.douban.com/subject/23249761/,赛尔号大电影3之战神联盟,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2033931285.jpg,2013,4.7,2830,9.90%,9.60%,26.00%,15.20%,0.393,tt4253212
https://movie.douban.com/subject/20473370/,校花诡异事件,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2022441352.jpg,2013,3.1,4266,2.10%,1.70%,10.00%,19.60%,0.665,tt3411398
https://movie.douban.com/subject/19994974/,周恩来的四个昼夜,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2132291407.jpg,2013,4.9,3005,8.60%,12.50%,28.40%,16.10%,0.343,tt5051224
https://movie.douban.com/subject/21618782/,笔仙Ⅱ,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2033410187.jpg,2013,3.9,7701,1.30%,3.60%,22.30%,36.20%,0.365,tt2993580
https://movie.douban.com/subject/6030611/,追踪长尾豹马修 Sur la piste du Marsupilami,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1436142380.jpg,2012,7.4,6004,18.10%,41.40%,35.30%,4.10%,0.01,tt1723642
https://movie.douban.com/subject/5919333/,大明猩 ??? ?,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2018584477.jpg,2013,5.4,12596,4.30%,14.40%,43.20%,25.40%,0.127,tt2969458
https://movie.douban.com/subject/4118068/,功夫侠,https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2029198750.jpg,2013,3.7,1306,3.40%,2.90%,16.50%,31.40%,0.458,tt1534449
https://movie.douban.com/subject/24325765/,火焰山历险记,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2018778987.jpg,2013,4.4,1552,15.10%,15.80%,4.10%,4.10%,0.61,
https://movie.douban.com/subject/11639159/,早见，晚爱,https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2049165428.jpg,2013,4.4,4947,3.80%,5.30%,25.80%,37.20%,0.279,tt3814496
https://movie.douban.com/subject/24522852/,终极大冒险,https://img5.doubanio.com/view/movie_poster_cover/lpst/public/p2030987046.jpg,2013,4.6,1123,9.60%,9.60%,21.30%,19.90%,0.397,tt6009496
